TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
52.518812895,0,-4,0,3,0,0,-2,4,-1,-97,-163,26,-22,21,91,0,0,0,112,108,100,118,1,4651
52.529778957,0,-8,0,3,-2,0,-1,0,-1,-198,-102,140,-97,-22,163,0,0,0,112,108,100,118,1,4652
52.540843963,0,-8,0,3,-2,0,-1,0,-1,-198,-102,140,-97,-22,163,0,0,0,107,111,112,109,1,4653
52.554640055,0,-7,0,2,-2,0,0,-4,0,-198,-102,140,-97,-22,163,0,0,0,107,111,112,109,1,4654
52.571989059,-4,-7,0,1,-4,0,0,-4,0,12,-163,135,-159,-110,241,0,0,0,109,110,103,115,1,4655
52.582823038,-6,-6,0,0,-6,0,0,-5,0,3,-97,139,-147,-169,224,0,0,0,113,105,114,106,1,4656
52.593842983,-6,-6,0,0,-6,0,0,-5,0,3,-97,139,-147,-169,224,0,0,0,113,105,114,106,1,4657
52.604691982,-6,-6,0,0,-5,0,0,-2,0,3,-97,139,-147,-169,224,0,0,0,108,112,116,102,1,4658
52.625681877,-5,-3,0,-3,-6,0,0,1,0,180,44,230,-57,-149,146,0,0,0,108,110,111,108,1,4659
52.636695862,-4,-4,0,-5,-4,0,0,3,0,-88,32,4,49,-77,120,0,0,0,108,110,111,108,1,4660
52.647782087,-4,-4,0,-5,-4,0,0,3,0,-88,32,4,49,-77,120,0,0,0,111,109,106,111,1,4661
52.659472942,-3,-3,0,-5,-4,0,0,4,0,-88,32,4,49,-77,120,0,0,0,111,109,106,111,1,4662
52.678792953,-3,-6,0,-5,-2,0,0,4,0,-165,8,250,88,0,186,0,0,0,104,114,112,107,1,4663
52.690006971,-1,-10,0,-4,-2,0,1,2,0,-133,55,36,10,47,4,0,0,0,104,114,112,107,1,4664
52.700721979,-1,-10,0,-4,-2,0,1,2,0,-133,55,36,10,47,4,0,0,0,106,111,114,106,1,4665
