TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
129.349243879,0,1,-8,0,-17,-1,-38,8,-4,68,35,84,45,110,234,23,21,0,169,170,156,183,1,10728
129.367524862,0,2,-8,0,-17,-1,-38,8,-4,-60,139,82,31,111,232,23,21,0,169,170,156,183,1,10729
129.378397941,0,2,-9,6,-17,-4,-40,6,-4,-182,-44,119,17,99,231,23,21,0,169,170,156,183,1,10730
129.389248848,0,2,-9,8,-6,-1,-37,2,-4,-182,-44,119,17,99,231,23,21,0,165,174,157,182,1,10731
129.400156974,0,2,-9,8,-6,-1,-37,2,-4,-182,-44,119,17,99,231,23,21,0,165,174,163,176,1,10732
129.419288873,0,2,-9,3,-7,-7,-30,-1,-3,-200,-120,70,6,79,234,23,21,0,167,172,163,176,1,10733
129.430244922,0,2,-9,-3,0,-9,-20,-5,-3,-129,-3,33,-3,56,242,23,21,0,167,172,163,176,1,10734
129.441233873,0,2,-9,-3,0,-9,-20,-5,-3,-129,-3,33,-3,56,242,23,21,0,171,168,167,172,1,10735
129.452239036,0,2,-9,-8,-3,-10,-10,-10,-2,-129,-3,33,-3,56,242,23,21,0,171,168,167,172,1,10736
129.470366001,0,2,-9,-8,-3,-10,-10,-10,-2,-63,164,-91,-13,33,254,23,21,0,175,164,165,174,1,10737
129.481436014,0,2,-9,-24,3,-10,-1,-12,-3,-92,119,107,-28,13,8,23,21,0,175,164,165,174,1,10738
129.492110014,0,1,-9,-24,10,-11,5,-13,-3,-92,119,107,-28,13,8,23,21,0,184,155,169,170,1,10739
129.503283977,0,1,-9,-24,10,-11,5,-13,-3,-92,119,107,-28,13,8,23,21,0,184,155,173,166,1,10740
129.522266864,0,1,-9,-32,11,-9,7,-12,-4,25,65,56,-47,0,13,23,21,0,189,150,174,165,1,10741
129.534219026,0,1,-9,-37,13,-8,6,-9,-6,30,-116,158,-69,-6,6,23,21,0,189,150,174,165,1,10742
129.544206857,0,1,-9,-37,13,-8,6,-9,-6,30,-116,158,-69,-6,6,23,21,0,192,147,175,164,1,10743
