TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
138.72459507,8,0,-108,33,-23,4,45,-38,9,54,62,100,54,62,100,71,85,-1,0,0,0,0,0,12626
138.742582083,10,1,-108,33,-23,4,45,-38,9,66,64,96,66,64,96,71,85,-1,0,0,0,0,0,12627
138.752274991,9,1,-108,26,-16,0,41,-33,8,66,64,96,66,64,96,71,85,-1,0,0,0,0,0,12628
138.760553122,11,3,-108,26,-16,0,41,-33,8,71,65,96,71,65,96,72,84,-1,0,0,0,0,0,12629
138.77193904,10,3,-108,19,-7,-2,34,-24,5,71,65,96,71,65,96,72,84,-1,0,0,0,0,0,12630
138.779759169,12,5,-108,19,-7,-2,34,-24,5,69,65,91,69,65,91,72,84,-1,0,0,0,0,0,12631
138.790624142,12,5,-108,14,0,-2,26,-15,1,69,65,91,69,65,91,72,84,-1,0,0,0,0,0,12632
138.801736117,14,7,-108,14,0,-2,26,-15,1,66,65,89,66,65,89,73,83,-1,0,0,0,0,0,12633
138.812739134,13,7,-108,9,2,-3,19,-6,-2,66,65,89,66,65,89,73,83,-1,0,0,0,0,0,12634
138.823871136,15,9,-108,9,2,-3,19,-6,-2,66,68,89,66,68,89,73,83,-1,0,0,0,0,0,12635
138.834670067,14,8,-108,6,2,-3,13,0,-3,66,68,89,66,68,89,73,83,-1,0,0,0,0,0,12636
138.845822096,16,10,-108,6,2,-3,13,0,-3,67,67,88,67,67,88,72,82,-1,0,0,0,0,0,12637
138.861015082,15,10,-108,3,7,-2,9,3,-3,67,67,88,67,67,88,72,82,-1,0,0,0,0,0,12638
138.87283516,17,12,-108,3,7,-2,9,3,-3,63,67,89,63,67,89,72,82,-1,0,0,0,0,0,12639
138.879423142,16,11,-108,0,10,0,5,4,-3,63,67,89,63,67,89,72,82,-1,0,0,0,0,0,12640
138.89141202,18,13,-108,0,10,0,5,4,-3,64,67,93,64,67,93,115,85,3,0,0,0,0,0,12641
138.900933981,17,12,-108,-5,13,-1,2,6,-2,64,67,93,64,67,93,115,85,3,0,0,0,0,0,12642
138.912563086,19,14,-108,-5,13,-1,2,6,-2,64,61,97,64,61,97,115,85,3,0,0,0,0,0,12643
138.928935051,17,13,-108,-9,15,-1,0,9,-1,64,61,97,64,61,97,115,85,3,0,0,0,0,0,12644
138.933870078,19,15,-108,-9,15,-1,0,9,-1,62,61,101,62,61,101,113,87,2,0,0,0,0,0,12645
138.944926024,18,14,-108,-11,20,-3,-5,13,0,62,61,101,62,61,101,113,87,2,0,0,0,0,0,12646
138.955768109,20,16,-108,-11,20,-3,-5,13,0,52,69,118,52,69,118,113,87,2,0,0,0,0,0,12647
138.966979981,18,15,-108,-15,25,-5,-9,17,-1,52,69,118,52,69,118,113,87,2,0,0,0,0,0,12648
138.977617026,20,16,-108,-15,25,-5,-9,17,-1,56,64,130,56,64,130,109,89,2,0,0,0,0,0,12649
138.988646031,18,15,-108,-22,32,-6,-12,20,-2,56,64,130,56,64,130,109,89,2,0,0,0,0,0,12650
138.999688149,20,17,-108,-22,32,-6,-12,20,-2,55,53,144,55,53,144,109,89,2,0,0,0,0,0,12651
139.010661126,18,16,-108,-27,39,-5,-16,25,-5,55,53,144,55,53,144,109,89,2,0,0,0,0,0,12652
139.021836997,19,17,-108,-27,39,-5,-16,25,-5,45,49,156,45,49,156,105,91,1,0,0,0,0,0,12653
139.03266716,18,16,-108,-30,45,-3,-21,32,-6,45,49,156,45,49,156,105,91,1,0,0,0,0,0,12654
139.043722153,19,17,-108,-30,45,-3,-21,32,-6,35,47,163,35,47,163,105,91,1,0,0,0,0,0,12655
139.05459714,17,16,-109,-33,43,-3,-27,39,-6,35,47,163,35,47,163,105,91,1,0,0,0,0,0,12656
139.065714121,18,17,-109,-33,43,-3,-27,39,-6,25,39,173,25,39,173,101,92,0,0,0,0,0,0,12657
139.076632977,16,16,-109,-35,31,-3,-31,44,-4,25,39,173,25,39,173,101,92,0,0,0,0,0,0,12658
139.087610007,17,16,-109,-35,31,-3,-31,44,-4,19,30,178,19,30,178,101,92,0,0,0,0,0,0,12659
139.098598004,16,15,-109,-34,28,-2,-33,43,-2,19,30,178,19,30,178,101,92,0,0,0,0,0,0,12660
139.109608174,16,16,-109,-34,28,-2,-33,43,-2,17,31,182,17,31,182,96,92,0,0,0,0,0,0,12661
